2.236067977499789708e-02 -2.620662852918245989e+01
2.005091396986861674e-01 -2.620626896561180885e+01
3.786575996223744411e-01 -2.620535280657962574e+01
5.568060595460627704e-01 -2.620387340584881741e+01
7.349545194697509887e-01 -2.620183118205648043e+01
9.131029793934392069e-01 -2.619922684327767470e+01
1.091251439317127758e+00 -2.619606121797812293e+01
1.269399899240815976e+00 -2.619233535366689480e+01
1.447548359164504195e+00 -2.618805044215195821e+01
1.625696819088192413e+00 -2.618320787121161075e+01
1.803845279011880631e+00 -2.617780918453896888e+01
1.981993738935569072e+00 -2.617185610625016068e+01
2.160142198859257512e+00 -2.616535053856368975e+01
2.338290658782945730e+00 -2.615829452990776360e+01
2.516439118706633948e+00 -2.615069029151027991e+01
2.694587578630322167e+00 -2.614254020012166535e+01
2.872736038554010385e+00 -2.613384678234213254e+01
3.050884498477698603e+00 -2.612461269931939967e+01
3.229032958401386821e+00 -2.611484077540529114e+01
3.407181418325075040e+00 -2.610453397103371032e+01
3.585329878248763258e+00 -2.609369536729165873e+01
3.763478338172451920e+00 -2.608232819149949222e+01
3.941626798096140138e+00 -2.607043570044692871e+01
4.119775258019828357e+00 -2.605802153982344294e+01
4.297923717943517019e+00 -2.604508919428012348e+01
4.476072177867204793e+00 -2.603164235337324328e+01
4.654220637790893456e+00 -2.601768481553743939e+01
4.832369097714581230e+00 -2.600322047212154786e+01
5.010517557638269892e+00 -2.598825321512020281e+01
5.188666017561957666e+00 -2.597278733502231773e+01
5.366814477485646329e+00 -2.595682687952015399e+01
5.544962937409334103e+00 -2.594037608331584721e+01
5.723111397333022765e+00 -2.592343926961360978e+01
5.901259857256711427e+00 -2.590602071304411425e+01
6.079408317180399202e+00 -2.588812509356493763e+01
6.257556777104087864e+00 -2.586975678978082627e+01
6.435705237027775638e+00 -2.585092035981566383e+01
6.613853696951464300e+00 -2.583162030695940814e+01
6.792002156875152075e+00 -2.581186154573295966e+01
6.970150616798840737e+00 -2.579164862550038961e+01
7.148299076722528511e+00 -2.577098628333240526e+01
7.326447536646217173e+00 -2.574987917589313824e+01
7.504595996569905836e+00 -2.572833235946660579e+01
7.682744456493593610e+00 -2.570635050206622196e+01
7.860892916417282272e+00 -2.568393831201267119e+01
8.039041376340970046e+00 -2.566110097738669893e+01
8.217189836264658709e+00 -2.563784317503459320e+01
8.395338296188347371e+00 -2.561416979806876171e+01
8.573486756112036034e+00 -2.559008563557604532e+01
8.751635216035722920e+00 -2.556559584585826883e+01
8.929783675959411582e+00 -2.554070516912786104e+01
9.107932135883100244e+00 -2.551541839805008394e+01
9.286080595806788907e+00 -2.548974071177047662e+01
9.464229055730475793e+00 -2.546367682325712778e+01
9.642377515654164455e+00 -2.543723151622964451e+01
9.820525975577853117e+00 -2.541040993976894669e+01
9.998674435501541780e+00 -2.538321677612369953e+01
1.017682289542523044e+01 -2.535565679844307851e+01
1.035497135534891733e+01 -2.532773506836148059e+01
1.053311981527260599e+01 -2.529945624557662143e+01
1.071126827519629465e+01 -2.527082508958817897e+01
1.088941673511998331e+01 -2.524184652242931293e+01
1.106756519504367020e+01 -2.521252513746914659e+01
1.124571365496735886e+01 -2.518286584241465320e+01
1.142386211489104753e+01 -2.515287321650985675e+01
1.160201057481473619e+01 -2.512255197005713825e+01
1.178015903473842485e+01 -2.509190677739990250e+01
1.195830749466211174e+01 -2.506094226740959030e+01
1.213645595458580040e+01 -2.502966305226770416e+01
1.231460441450948906e+01 -2.499807370174565690e+01
1.249275287443317772e+01 -2.496617879293259534e+01
1.267090133435686461e+01 -2.493398286223170146e+01
1.284904979428055327e+01 -2.490149028391497765e+01
1.302719825420424193e+01 -2.486870562771421334e+01
1.320534671412793060e+01 -2.483563349406944454e+01
1.338349517405161926e+01 -2.480227810014293865e+01
1.356164363397530614e+01 -2.476864366509350290e+01
1.373979209389899481e+01 -2.473473482365519871e+01
1.391794055382268347e+01 -2.470055576572831768e+01
1.409608901374637213e+01 -2.466611138305127682e+01
1.427423747367005902e+01 -2.463140515141958176e+01
1.445238593359374768e+01 -2.459644150265640050e+01
1.463053439351743634e+01 -2.456122492081562214e+01
1.480868285344112500e+01 -2.452575894576488125e+01
1.498683131336481367e+01 -2.449004890003054058e+01
1.516497977328850055e+01 -2.445409895684016632e+01
