2.236067977499789708e-02 -2.373201267237328693e+01
1.670988752944389533e-01 -2.373171935084979722e+01
3.118370708138800129e-01 -2.373097167666709950e+01
4.565752663333210726e-01 -2.372977239272548289e+01
6.013134618527621322e-01 -2.372812178684551299e+01
7.460516573722032474e-01 -2.372602042572392733e+01
8.907898528916442515e-01 -2.372346891811979575e+01
1.035528048411085367e+00 -2.372046806040314237e+01
1.180266243930526482e+00 -2.371701874824259448e+01
1.325004439449967597e+00 -2.371312202241351841e+01
1.469742634969408712e+00 -2.370877905658992901e+01
1.614480830488849605e+00 -2.370399114770778581e+01
1.759219026008290720e+00 -2.369875972209363368e+01
1.903957221527731836e+00 -2.369308633321883306e+01
2.048695417047172729e+00 -2.368697264916010425e+01
2.193433612566614066e+00 -2.368042046060728012e+01
2.338171808086054959e+00 -2.367343167381714508e+01
2.482910003605495852e+00 -2.366600831172136665e+01
2.627648199124937189e+00 -2.365815250468729047e+01
2.772386394644378083e+00 -2.364986649190062806e+01
2.917124590163819420e+00 -2.364115261142844560e+01
3.061862785683260313e+00 -2.363201330613155804e+01
3.206600981202701206e+00 -2.362245111988416113e+01
3.351339176722142543e+00 -2.361246868016481670e+01
3.496077372241583436e+00 -2.360206871438061427e+01
3.640815567761024329e+00 -2.359125402796869864e+01
3.785553763280465667e+00 -2.358002751372912797e+01
3.930291958799906560e+00 -2.356839214257999515e+01
4.075030154319347453e+00 -2.355635096097046244e+01
4.219768349838788346e+00 -2.354390708708074698e+01
4.364506545358230127e+00 -2.353106370316302431e+01
4.509244740877671020e+00 -2.351782406305675721e+01
4.653982936397111914e+00 -2.350419147486714877e+01
4.798721131916552807e+00 -2.349016930525618818e+01
4.943459327435993700e+00 -2.347576097623205271e+01
5.088197522955435481e+00 -2.346096995919295836e+01
5.232935718474876374e+00 -2.344579976992785575e+01
5.377673913994317267e+00 -2.343025396764878110e+01
5.522412109513758161e+00 -2.341433615535070345e+01
5.667150305033199054e+00 -2.339804996558978445e+01
5.811888500552640835e+00 -2.338139907155904140e+01
5.956626696072081728e+00 -2.336438717035326817e+01
6.101364891591522621e+00 -2.334701798990063182e+01
6.246103087110963514e+00 -2.332929528341164627e+01
6.390841282630404407e+00 -2.331122282154607106e+01
6.535579478149845301e+00 -2.329280439565501837e+01
6.680317673669287082e+00 -2.327404381723483340e+01
6.825055869188727975e+00 -2.325494490393099412e+01
6.969794064708168868e+00 -2.323551149149667339e+01
7.114532260227609761e+00 -2.321574741995173952e+01
7.259270455747050654e+00 -2.319565653788212956e+01
7.404008651266492436e+00 -2.317524269921672087e+01
7.548746846785933329e+00 -2.315450975763625507e+01
7.693485042305374222e+00 -2.313346157208778564e+01
7.838223237824815115e+00 -2.311210199275824806e+01
7.982961433344256008e+00 -2.309043487645984527e+01
8.127699628863696901e+00 -2.306846406713988173e+01
8.272437824383137794e+00 -2.304619340761258073e+01
8.417176019902578687e+00 -2.302362673174237884e+01
8.561914215422021357e+00 -2.300076786113336169e+01
8.706652410941462250e+00 -2.297762061536314704e+01
8.851390606460903143e+00 -2.295418879324459382e+01
8.996128801980344036e+00 -2.293047618855042913e+01
9.140866997499784929e+00 -2.290648657789258280e+01
9.285605193019225823e+00 -2.288222372346734090e+01
9.430343388538666716e+00 -2.285769137563335818e+01
9.575081584058107609e+00 -2.283289326535454222e+01
9.719819779577548502e+00 -2.280783310987046519e+01
9.864557975096989395e+00 -2.278251460704689180e+01
1.000929617061643029e+01 -2.275694144090204674e+01
1.015403436613587296e+01 -2.273111727279165706e+01
1.029877256165531385e+01 -2.270504575092549970e+01
1.044351075717475474e+01 -2.267873050113208322e+01
1.058824895269419564e+01 -2.265217513325426069e+01
1.073298714821363653e+01 -2.262538323771982007e+01
1.087772534373307742e+01 -2.259835838726771939e+01
1.102246353925251832e+01 -2.257110413450955022e+01
1.116720173477195921e+01 -2.254362401583710351e+01
1.131193993029140010e+01 -2.251592154858424877e+01
1.145667812581084100e+01 -2.248800023300347561e+01
1.160141632133028367e+01 -2.245986355263096357e+01
1.174615451684972456e+01 -2.243151497364376112e+01
1.189089271236916545e+01 -2.240295794858781875e+01
1.203563090788860634e+01 -2.237419591301641830e+01
1.218036910340804724e+01 -2.234523228991558597e+01
1.232510729892748813e+01 -2.231607048848880126e+01
1.246984549444692902e+01 -2.228671391146905734e+01
1.261458368996636992e+01 -2.225716594348784128e+01
1.275932188548581081e+01 -2.222742997078011484e+01
1.290406008100525170e+01 -2.219750936124414054e+01
1.304879827652469260e+01 -2.216740749809865818e+01
1.319353647204413527e+01 -2.213712774031121810e+01
1.333827466756357616e+01 -2.210667347515425973e+01
1.348301286308301705e+01 -2.207604806911082562e+01
1.362775105860245795e+01 -2.204525492768651418e+01
1.377248925412189884e+01 -2.201429745658752424e+01
1.391722744964133973e+01 -2.198317908143324573e+01
1.406196564516078062e+01 -2.195190327098369920e+01
1.420670384068022152e+01 -2.192047353583262037e+01
1.435144203619966241e+01 -2.188889344448362806e+01
