2.236067977499789708e-02 -3.311204385217495627e+01
3.151711902775785057e-01 -3.311143279574084630e+01
6.079817007801591178e-01 -3.310991931229892060e+01
9.007922112827396743e-01 -3.310744640517285120e+01
1.193602721785320453e+00 -3.310401497911193758e+01
1.486413232287901121e+00 -3.309962637246589878e+01
1.779223742790481566e+00 -3.309428230562042472e+01
2.072034253293062456e+00 -3.308798484768429660e+01
2.364844763795642901e+00 -3.308073637556159241e+01
2.657655274298223347e+00 -3.307253967791423577e+01
2.950465784800804236e+00 -3.306339786804741010e+01
3.243276295303384682e+00 -3.305331439325293275e+01
3.536086805805965128e+00 -3.304229303896216408e+01
3.828897316308546017e+00 -3.303033787837404844e+01
4.121707826811126907e+00 -3.301745340099414250e+01
4.414518337313706908e+00 -3.300364428262652439e+01
4.707328847816287798e+00 -3.298891555059725533e+01
5.000139358318868688e+00 -3.297327250731176207e+01
5.292949868821448689e+00 -3.295672072754236837e+01
5.585760379324029579e+00 -3.293926603420526078e+01
5.878570889826610468e+00 -3.292091457070836213e+01
6.171381400329190470e+00 -3.290167263342543436e+01
6.464191910831771359e+00 -3.288154678383006058e+01
6.757002421334352249e+00 -3.286054379830386551e+01
7.049812931836932250e+00 -3.283867067332912626e+01
7.342623442339513140e+00 -3.281593457664227742e+01
7.635433952842094030e+00 -3.279234287357184030e+01
7.928244463344674919e+00 -3.276790309170779381e+01
8.221054973847255809e+00 -3.274262289694902961e+01
8.513865484349835810e+00 -3.271651014385341938e+01
8.806675994852415812e+00 -3.268957282994622204e+01
9.099486505354997590e+00 -3.266181900824830819e+01
9.392297015857577591e+00 -3.263325692406065315e+01
9.685107526360157593e+00 -3.260389477977681594e+01
9.977918036862739370e+00 -3.257374109383415117e+01
1.027072854736531937e+01 -3.254280429367398852e+01
1.056353905786789937e+01 -3.251109311179727257e+01
1.085634956837048115e+01 -3.247861595988644723e+01
1.114916007887306115e+01 -3.244538161661638043e+01
1.144197058937564115e+01 -3.241139855522201429e+01
1.173478109987822293e+01 -3.237667586452967328e+01
1.202759161038080293e+01 -3.234122219346046023e+01
1.232040212088338293e+01 -3.230504665495482186e+01
1.261321263138596471e+01 -3.226815763343672216e+01
1.290602314188854471e+01 -3.223056411514851050e+01
1.319883365239112472e+01 -3.219227458793557872e+01
1.349164416289370649e+01 -3.215329900843851618e+01
1.378445467339628649e+01 -3.211364467802548006e+01
1.407726518389886650e+01 -3.207332148573197372e+01
