4.149163827305759056e-01 -1.185833829668334616e+01 3.039991373346379033e-01 -9.975432253246641068e+00 2.596072736858089369e-01 -9.104495815884359189e+00 7.861353879523269583e-02 -3.716857665402150790e+00 5.725839712008037874e-02 -2.334796999352062308e+00 4.716161506266151188e-02 -1.209685943514358986e+00
4.506032648174466138e-01 -1.185707385589838836e+01 3.296026334764233789e-01 -9.974505569166996821e+00 2.811751458595190267e-01 -9.103690095466388854e+00 8.372743506979950234e-02 -3.716656773803955982e+00 6.043091687872423345e-02 -2.334665541016085477e+00 4.941624554335820318e-02 -1.209588138505783839e+00
4.862901469043173774e-01 -1.185566863897998680e+01 3.552061296182087990e-01 -9.973485856274708183e+00 3.027430180332291165e-01 -9.102845562814449565e+00 8.884133134436629498e-02 -3.716443064798519824e+00 6.360343663736810205e-02 -2.334527230681576526e+00 5.167087602405489449e-02 -1.209485816535594616e+00
5.219770289911881411e-01 -1.185411151799486085e+01 3.808096257599942747e-01 -9.972426755141368560e+00 3.243108902069392063e-01 -9.101945721308396742e+00 9.395522761893310149e-02 -3.716217409478282718e+00 6.677595639601195676e-02 -2.334381796022408917e+00 5.392550650475158580e-02 -1.209378918748108545e+00
5.576639110780587938e-01 -1.185251259232548726e+01 4.064131219017796948e-01 -9.971270588498295950e+00 3.458787623806492961e-01 -9.100967674853027489e+00 9.906912389349989412e-02 -3.715979856981862728e+00 6.994847615465582535e-02 -2.334229496372715484e+00 5.618013698544828405e-02 -1.209267567418917722e+00
5.933507931649295575e-01 -1.185081845834070080e+01 4.320166180435651704e-01 -9.970048069891777942e+00 3.674466345543593859e-01 -9.099933493275431218e+00 1.041830201680667006e-01 -3.715729273162173829e+00 7.312099591329968007e-02 -2.334070342069446191e+00 5.843476746614496842e-02 -1.209151571481045684e+00
6.290376752518003212e-01 -1.184903289699249385e+01 4.576201141853506460e-01 -9.968756056079486783e+00 3.890145067280694757e-01 -9.098841284194076451e+00 1.092969164426335071e-01 -3.715466800529565017e+00 7.629351567194354866e-02 -2.333904358743488228e+00 6.068939794684166666e-02 -1.209031125591706113e+00
6.647245573386709738e-01 -1.184707972134807719e+01 4.832236103271360661e-01 -9.967398989900141615e+00 4.105823789017795655e-01 -9.097693133347846128e+00 1.144108127172002998e-01 -3.715192394733097814e+00 7.946603543058740338e-02 -2.333731195963010485e+00 6.294402842753835103e-02 -1.208906095227853861e+00
7.004114394255417375e-01 -1.184510545018821581e+01 5.088271064689215972e-01 -9.965934626407667807e+00 4.321502510754896553e-01 -9.096488947619931764e+00 1.195247089917671063e-01 -3.714906140992268568e+00 8.263855518923127197e-02 -2.333551185910831549e+00 6.519865890823504928e-02 -1.208776624501133323e+00
7.360983215124125012e-01 -1.184295864442192681e+01 5.344306026107069618e-01 -9.964442033845655189e+00 4.537181232491997451e-01 -9.095228313643458407e+00 1.246386052663338989e-01 -3.714606648072902306e+00 8.581107494787512668e-02 -2.333364336612276269e+00 6.745328938893173365e-02 -1.208642567603280593e+00
7.717852035992831539e-01 -1.184079948263989479e+01 5.600340987524924374e-01 -9.962883998010193309e+00 4.752859954229098349e-01 -9.093912682895894051e+00 1.297525015409007054e-01 -3.714296701686992108e+00 8.898359470651898140e-02 -2.333170659654309809e+00 6.970791986962843190e-02 -1.208503918285119383e+00
8.074720856861539175e-01 -1.183846170717242074e+01 5.856375948942779130e-01 -9.961214416785733050e+00 4.968538675966199247e-01 -9.092542055274018153e+00 1.348663978154674981e-01 -3.713973495602387764e+00 9.215611446516284999e-02 -2.332969762594150342e+00 7.196255035032513014e-02 -1.208360837226955420e+00
8.431589677730246812e-01 -1.183602644178540864e+01 6.112410910360633887e-01 -9.959525061800107437e+00 5.184217397703300145e-01 -9.091082178480624165e+00 1.399802940900343184e-01 -3.713638451261362938e+00 9.532863422380671858e-02 -2.332762445926407580e+00 7.421718083102181451e-02 -1.208213162090067350e+00
8.788458498598953339e-01 -1.183359467666866749e+01 6.368445871778488643e-01 -9.957720583873822306e+00 5.399896119440401598e-01 -9.089601553958610580e+00 1.450941903646011111e-01 -3.713289975168573065e+00 9.850115398245057330e-02 -2.332547900694576626e+00 7.647181131171851276e-02 -1.208060975648185931e+00
9.145327319467660976e-01 -1.183097349482256533e+01 6.624480833196342289e-01 -9.955901790992337297e+00 5.615574841177501941e-01 -9.088029085282730790e+00 1.502080866391679037e-01 -3.712931310249174111e+00 1.016736737410944280e-01 -2.332326539546993871e+00 7.872644179241519713e-02 -1.207904279973958994e+00
9.502196140336368613e-01 -1.182825758722256992e+01 6.880515794614197045e-01 -9.953964703921471369e+00 5.831253562914603394e-01 -9.086440076136979016e+00 1.553219829137346963e-01 -3.712559161187608758e+00 1.048461934997382966e-01 -2.332097910907769300e+00 8.098107227311189538e-02 -1.207743077139126431e+00
9.859064961205076250e-01 -1.182544785247414509e+01 7.136550756032051801e-01 -9.951960565641059020e+00 6.046932284651703737e-01 -9.084756875632775674e+00 1.604358791883015167e-01 -3.712177031227511304e+00 1.080187132583821652e-01 -2.331862936089042382e+00 8.323570275380857975e-02 -1.207577369237128995e+00
1.021593378207378278e+00 -1.182254522695993693e+01 7.392585717449906557e-01 -9.949889976549792792e+00 6.262611006388805190e-01 -9.083060989932382867e+00 1.655497754628683094e-01 -3.711781371761747383e+00 1.111912330170260199e-01 -2.331621177964616098e+00 8.549033323450527799e-02 -1.207407158345616960e+00
1.057280260294249041e+00 -1.181955060880570940e+01 7.648620678867761313e-01 -9.947817340821703880e+00 6.478289728125905533e-01 -9.081268864880625458e+00 1.706636717374351020e-01 -3.711373984218032884e+00 1.143637527756698746e-01 -2.331372140786306169e+00 8.774496371520196236e-02 -1.207232343525299845e+00
1.092967142381119805e+00 -1.181659196353435348e+01 7.904655640285614959e-01 -9.945618689122039058e+00 6.693968449863006986e-01 -9.079421858910110998e+00 1.757775680120018946e-01 -3.710954910871965495e+00 1.175362725343137432e-01 -2.331116312786203792e+00 8.999959419589866061e-02 -1.207053024392775953e+00
1.128654024467990569e+00 -1.181342119110196087e+01 8.160690601703469715e-01 -9.943355353084914583e+00 6.909647171600107329e-01 -9.077520459256298579e+00 1.808914642865687150e-01 -3.710524194218928873e+00 1.207087922929576118e-01 -2.330853706068981790e+00 9.225422467659534498e-02 -1.206869312372282232e+00
1.164340906554861332e+00 -1.181016093138503109e+01 8.416725563121324472e-01 -9.941027925756472428e+00 7.125325893337208782e-01 -9.075565148619913813e+00 1.860053605611355076e-01 -3.710081876817174606e+00 1.238813120516014665e-01 -2.330584332788401714e+00 9.450885515729204323e-02 -1.206680994573274601e+00
1.200027788641732096e+00 -1.180667031651461940e+01 8.672760524539179228e-01 -9.938637004694712118e+00 7.341004615074310236e-01 -9.073556411381414222e+00 1.911192568357023003e-01 -3.709628001556418475e+00 1.270538318102453212e-01 -2.330308205328766924e+00 9.676348563798874147e-02 -1.206488179460855736e+00
1.235714670728602860e+00 -1.180322920982719381e+01 8.928795485957033984e-01 -9.936183181615453108e+00 7.556683336811410578e-01 -9.071548495936793799e+00 1.962331531102691207e-01 -3.709160335076929993e+00 1.302263515688892037e-01 -2.330025336149921689e+00 9.901811611868542584e-02 -1.206290869444538449e+00
1.271401552815473623e+00 -1.179970141228455915e+01 9.184830447374887630e-01 -9.933667042843309147e+00 7.772362058548512032e-01 -9.069436258030014741e+00 2.013470493848359133e-01 -3.708683417979324659e+00 1.333988713275330584e-01 -2.329735737880064939e+00 1.012727465993821241e-01 -1.206088946393897521e+00
1.307088434902344165e+00 -1.179608774823848982e+01 9.440865408792742386e-01 -9.931089168577997839e+00 7.988040780285612374e-01 -9.067214476598236317e+00 2.064609456594027059e-01 -3.708192664542731887e+00 1.365713910861769131e-01 -2.329438804831654775e+00 1.035273770800788085e-01 -1.205882651229577718e+00
1.342775316989214929e+00 -1.179238903699707208e+01 9.696900370210597142e-01 -9.928450135192079529e+00 8.203719502022713828e-01 -9.064996863508250513e+00 2.115748419339694986e-01 -3.707690400179203483e+00 1.397439108448207679e-01 -2.329135773019734845e+00 1.057820075607755067e-01 -1.205671868689378812e+00
1.378462199076085692e+00 -1.178860606661939947e+01 9.952935331628451898e-01 -9.925750511630228701e+00 8.419398223759814170e-01 -9.062728223478400125e+00 2.166887382085363190e-01 -3.707176674724369736e+00 1.429164306034646503e-01 -2.328825400871931794e+00 1.080366380414721911e-01 -1.205456472044120320e+00
1.414149081162956456e+00 -1.178473961043619056e+01 1.020897029304630665e+00 -9.922990852133288797e+00 8.635076945496915624e-01 -9.060409028066416681e+00 2.218026344831031116e-01 -3.706654179872084676e+00 1.460889503621085050e-01 -2.328508321223978772e+00 1.102912685221688893e-01 -1.205236587365295264e+00
1.449835963249827220e+00 -1.178061111791145521e+01 1.046500525446416141e+00 -9.920079817730071525e+00 8.850755667234015966e-01 -9.058039740048297261e+00 2.269165307576699042e-01 -3.706117758839515552e+00 1.492614701207523598e-01 -2.328185235031747347e+00 1.125458990028655737e-01 -1.205012353345626508e+00
1.485522845336697983e+00 -1.177657746219691859e+01 1.072104021588201617e+00 -9.917199955888509777e+00 9.066434388971117420e-01 -9.055620816380917759e+00 2.320304270322367246e-01 -3.705570029003470101e+00 1.524339898793962145e-01 -2.327854802000910883e+00 1.148005294835622719e-01 -1.204783504360311230e+00
1.521209727423568525e+00 -1.177246288834340149e+01 1.097707517729987092e+00 -9.914261845393941286e+00 9.282113110708217762e-01 -9.053152707330292870e+00 2.371443233068035172e-01 -3.705008184240298874e+00 1.556065096380400692e-01 -2.327517705889652344e+00 1.170551599642589702e-01 -1.204550175949537394e+00
1.556896609510439289e+00 -1.176826808622226395e+01 1.123311013871772568e+00 -9.911266005035905380e+00 9.497791832445319216e-01 -9.050564779085201295e+00 2.422582195813703099e-01 -3.704437925721852487e+00 1.587790293966839517e-01 -2.327173962146273922e+00 1.193097904449556546e-01 -1.204312371123129166e+00
1.592583491597310053e+00 -1.176379199116164109e+01 1.148914510013558044e+00 -9.908109469040191186e+00 9.713470554182419558e-01 -9.047998480888274742e+00 2.473721158559371025e-01 -3.703856519495358324e+00 1.619515491553278064e-01 -2.326823586489636941e+00 1.215644209256523528e-01 -1.204070092945730641e+00
1.628270373684180816e+00 -1.175943767924300509e+01 1.174518006155343519e+00 -9.904998531295019504e+00 9.929149275919521012e-01 -9.045384426979300230e+00 2.524860121305039229e-01 -3.703264020158784753e+00 1.651240689139716611e-01 -2.326465823875392580e+00 1.238190514063490372e-01 -1.203823344568156983e+00
1.663957255771051580e+00 -1.175500550059270033e+01 1.200121502297128995e+00 -9.901831556715771754e+00 1.014482799765662246e+00 -9.042645347964960223e+00 2.575999084050707433e-01 -3.702657325086652129e+00 1.682965886726155436e-01 -2.326102216892428576e+00 1.260736818870457354e-01 -1.203572129196370577e+00
1.699644137857922344e+00 -1.175027575796246637e+01 1.225724998438914470e+00 -9.898496487535657806e+00 1.036050671939372281e+00 -9.039936216986088624e+00 2.627138046796375082e-01 -3.702042744382774142e+00 1.714691084312593983e-01 -2.325732027451262951e+00 1.283283123677424198e-01 -1.203316450124453540e+00
1.735331019944792885e+00 -1.174568979428679327e+01 1.251328494580699946e+00 -9.895218219751146904e+00 1.057618544113082537e+00 -9.037180705037084039e+00 2.678277009542043285e-01 -3.701413925071847189e+00 1.746416281899032530e-01 -2.325354448453368583e+00 1.305829428484391319e-01 -1.203056310718345401e+00
1.771017902031663649e+00 -1.174102813658911693e+01 1.276931990722485200e+00 -9.891765220158973193e+00 1.079186416286792571e+00 -9.034295547704063623e+00 2.729415972287710934e-01 -3.700777497785908920e+00 1.778141479485471077e-01 -2.324971130502212713e+00 1.328375733291358163e-01 -1.202791550875580873e+00
1.806704784118534413e+00 -1.173605444810691090e+01 1.302535486864270675e+00 -9.888378260174061296e+00 1.100754288460502606e+00 -9.031448010758564848e+00 2.780554935033379138e-01 -3.700126798758492264e+00 1.809866677071909624e-01 -2.324580422495816201e+00 1.350922038098325006e-01 -1.202522498371648929e+00
1.842391666205405176e+00 -1.173124451626803477e+01 1.328138983006056151e+00 -9.884810111071720584e+00 1.122322160634212862e+00 -9.028466769926872360e+00 2.831693897779047342e-01 -3.699465207155192559e+00 1.841591874658348449e-01 -2.324184048463035612e+00 1.373468342905292128e-01 -1.202248826010165361e+00
1.878078548292275940e+00 -1.172610736196966208e+01 1.353742479147841626e+00 -9.881317022016023799e+00 1.143890032807922896e+00 -9.025529278251472221e+00 2.882832860524714991e-01 -3.698792788249875230e+00 1.873317072244786996e-01 -2.323780286496339720e+00 1.396014647712258971e-01 -1.201970875082627455e+00
1.913765430379146704e+00 -1.172115301688298494e+01 1.379345975289627102e+00 -9.877636538429694468e+00 1.165457904981632931e+00 -9.022454234868378720e+00 2.933971823270383195e-01 -3.698109608441694451e+00 1.905042269831225543e-01 -2.323370016531954185e+00 1.418560952519225815e-01 -1.201688305366977128e+00
1.949452312466017467e+00 -1.171585645891674687e+01 1.404949471431412578e+00 -9.874039838818175596e+00 1.187025777155342965e+00 -9.019330759674899056e+00 2.985110786016051398e-01 -3.697415735121252212e+00 1.936767467417664368e-01 -2.322953258841955471e+00 1.441107257326192659e-01 -1.201401471440561641e+00
1.985139194552888009e+00 -1.171076147742068052e+01 1.430552967573198053e+00 -9.870249867031045454e+00 1.208593649329053221e+00 -9.016262276977682788e+00 3.036249748761719047e-01 -3.696711236964909997e+00 1.968492665004102915e-01 -2.322530034148341027e+00 1.463653562133159780e-01 -1.201110020341386919e+00
2.020826076639758551e+00 -1.170530963470710439e+01 1.456156463714983529e+00 -9.866552003082571076e+00 1.230161521502763255e+00 -9.013048454886542160e+00 3.087388711507387251e-01 -3.695996183521917278e+00 2.000217862590541462e-01 -2.322100363701859571e+00 1.486199866940126624e-01 -1.200814132978766713e+00
2.056512958726629758e+00 -1.170007770158726856e+01 1.481759959856769004e+00 -9.862655404734605114e+00 1.251729393676473290e+00 -9.009895194072104374e+00 3.138527674253055455e-01 -3.695270645560050582e+00 2.031943060176980009e-01 -2.321664269204026354e+00 1.508746171747093467e-01 -1.200514004022842807e+00
2.092199840813500078e+00 -1.169447475924745383e+01 1.507363455998554480e+00 -9.858858750692194306e+00 1.273297265850183324e+00 -9.006593348745427718e+00 3.189666636998723104e-01 -3.694534694715629897e+00 2.063668257763418556e-01 -2.321221772902605895e+00 1.531292476554060311e-01 -1.200209260902318720e+00
2.127886722900370842e+00 -1.168910944140366581e+01 1.532966952140339734e+00 -9.854858397896805400e+00 1.294865138023893580e+00 -9.003245934920586890e+00 3.240805599744391308e-01 -3.693784100918085400e+00 2.095393455349857381e-01 -2.320772897516814481e+00 1.553838781361027432e-01 -1.199900094899103431e+00
2.163573604987241605e+00 -1.168335961564927494e+01 1.558570448282125209e+00 -9.850803260824154250e+00 1.316433010197603615e+00 -8.999969675461414909e+00 3.291944562490058956e-01 -3.693027465429189693e+00 2.127118652936295928e-01 -2.320316607130259445e+00 1.576385086167994276e-01 -1.199586510736380562e+00
2.199260487074112369e+00 -1.167786435211059271e+01 1.584173944423910685e+00 -9.846863995662323177e+00 1.338000882371313649e+00 -8.996537753841469254e+00 3.343083525235727160e-01 -3.692260641140745481e+00 2.158843850522734475e-01 -2.319855025723756459e+00 1.598931390974961120e-01 -1.199268513272703229e+00
2.234947369160983133e+00 -1.167197190774621340e+01 1.609777440565696160e+00 -9.842709430998299425e+00 1.359568754545023683e+00 -8.993062014347664501e+00 3.394222487981395364e-01 -3.691479117156329259e+00 2.190569048109173300e-01 -2.319387137142534083e+00 1.621477695781927963e-01 -1.198946107509116343e+00
2.270634251247853896e+00 -1.166635000147754830e+01 1.635380936707481636e+00 -9.838502141024131120e+00 1.381136626718733940e+00 -8.989543010398119094e+00 3.445361450727063013e-01 -3.690692073247075822e+00 2.222294245695611847e-01 -2.318911844766410102e+00 1.644024000588895085e-01 -1.198619298596184324e+00
2.306321133334724660e+00 -1.166031921729930332e+01 1.660984432849267112e+00 -9.834426113027678440e+00 1.402704498892443974e+00 -8.986110751417280440e+00 3.496500413472731217e-01 -3.689890289116136479e+00 2.254019443282050394e-01 -2.318431400239802098e+00 1.666570305395861928e-01 -1.198287876711101374e+00
2.342008015421595424e+00 -1.165420900848407904e+01 1.686587928991052587e+00 -9.830123751474610927e+00 1.424272371066154008e+00 -8.982511996348511829e+00 3.547639376218399421e-01 -3.689078436536702199e+00 2.285744640868488942e-01 -2.317943561132435715e+00 1.689116610202828772e-01 -1.197952274132657147e+00
2.377694897508466187e+00 -1.164840900454836259e+01 1.712191425132838063e+00 -9.825770782278391735e+00 1.445840243239864265e+00 -8.978871774218109891e+00 3.598778338964067069e-01 -3.688256602449949018e+00 2.317469838454927489e-01 -2.317449476867746050e+00 1.711662915009795893e-01 -1.197612284837007213e+00
2.413381779595336951e+00 -1.164216675383049449e+01 1.737794921274623539e+00 -9.821367832860699920e+00 1.467408115413574299e+00 -8.975190663186591422e+00 3.649917301709735273e-01 -3.687430041124297286e+00 2.349195036041366313e-01 -2.316949176004481359e+00 1.734209219816762737e-01 -1.197267914636441111e+00
2.449068661682207715e+00 -1.163624857963077197e+01 1.763398417416409014e+00 -9.817119944313994040e+00 1.488975987587284333e+00 -8.971469248666039675e+00 3.701056264455403477e-01 -3.686588636589499757e+00 2.380920233627804861e-01 -2.316443929456111217e+00 1.756755524623729581e-01 -1.196918939559567407e+00
2.484755543769078479e+00 -1.162987866879317878e+01 1.789001913558194490e+00 -9.812627833640481967e+00 1.510543859760994367e+00 -8.967854937760339595e+00 3.752195227201071126e-01 -3.685737520630422370e+00 2.412645431214243408e-01 -2.315931309589704945e+00 1.779301829430696424e-01 -1.196565822415822877e+00
2.520442425855949242e+00 -1.162343360625535560e+01 1.814605409699979743e+00 -9.808087929864399257e+00 1.532111731934704624e+00 -8.964059797254375184e+00 3.803334189946739330e-01 -3.684876787191944114e+00 2.444370628800682232e-01 -2.315412563494905651e+00 1.801848134237663546e-01 -1.196208105062022575e+00
2.556129307942819562e+00 -1.161735190779159055e+01 1.840208905841765219e+00 -9.803500893600466171e+00 1.553679604108414658e+00 -8.960226205484513429e+00 3.854473152692406979e-01 -3.684006531965918541e+00 2.476095826387120780e-01 -2.314887723082292403e+00 1.824394439044630389e-01 -1.195846266692283333e+00
2.591816190029690326e+00 -1.161078571793355252e+01 1.865812401983550695e+00 -9.798867386438823601e+00 1.575247476282124692e+00 -8.956354767359245628e+00 3.905612115438075183e-01 -3.683126852708548782e+00 2.507821023973559327e-01 -2.314356821190673319e+00 1.846940743851597233e-01 -1.195479833722273177e+00
2.627503072116561089e+00 -1.160414674711704208e+01 1.891415898125336170e+00 -9.794421532132153274e+00 1.596815348455834727e+00 -8.952446095138341775e+00 3.956751078183743386e-01 -3.682231959193750459e+00 2.539546221559997874e-01 -2.313818526559038080e+00 1.869487048658564354e-01 -1.195109051202677186e+00
2.663189954203431853e+00 -1.159791062439780696e+01 1.917019394267121646e+00 -9.789706442084344928e+00 1.618383220629544983e+00 -8.948500809141084034e+00 4.007890040929411035e-01 -3.681333619694250991e+00 2.571271419146436421e-01 -2.313275580359249517e+00 1.892033353465531198e-01 -1.194734181585598964e+00
2.698876836290302617e+00 -1.159115726261338075e+01 1.942622890408907121e+00 -9.784947183493168055e+00 1.639951092803255017e+00 -8.944519536334777143e+00 4.059029003675079239e-01 -3.680426163731604028e+00 2.602996616732875523e-01 -2.312726677510406947e+00 1.914579658272498042e-01 -1.194354727051815335e+00
2.734563718377173380e+00 -1.158433360292340808e+01 1.968226386550692597e+00 -9.780144461902835928e+00 1.661518964976965052e+00 -8.940502913705614674e+00 4.110167966420747443e-01 -3.679509696868985102e+00 2.634721814319314070e-01 -2.312170408404069288e+00 1.937125963079464885e-01 -1.193970945975338482e+00
2.770250600464044144e+00 -1.157795196918193703e+01 1.993829882692478073e+00 -9.775298995870985053e+00 1.683086837150675086e+00 -8.936451585370248196e+00 4.161306929166415092e-01 -3.678577918888753295e+00 2.666447011905752618e-01 -2.311609681770973701e+00 1.959672267886432007e-01 -1.193582846615782955e+00
2.805937482550914908e+00 -1.157102090754912282e+01 2.019433378834263326e+00 -9.770411517425426240e+00 1.704654709324385342e+00 -8.932366207495848087e+00 4.212445891912083296e-01 -3.677643655626152697e+00 2.698172209492191165e-01 -2.311041610141979064e+00 1.982218572693398850e-01 -1.193190437553570682e+00
2.841624364637785671e+00 -1.156402221917065809e+01 2.045036874976049024e+00 -9.765752956490908687e+00 1.726222581498095376e+00 -8.928247445927441461e+00 4.263584854657751499e-01 -3.676694018661058383e+00 2.729897407078629712e-01 -2.310467681661806161e+00 2.004764877500365694e-01 -1.192794004300455901e+00
2.877311246724656435e+00 -1.155750378629463881e+01 2.070640371117834277e+00 -9.760793380412156495e+00 1.747790453671805411e+00 -8.924095979590541461e+00 4.314723817403419148e-01 -3.675735537477343051e+00 2.761622604665068259e-01 -2.309889511147543928e+00 2.027311182307332538e-01 -1.192393007564036989e+00
2.912998128811527199e+00 -1.155040502355944909e+01 2.096243867259619975e+00 -9.755794290577394889e+00 1.769358325845515667e+00 -8.919912499124000860e+00 4.365862780149087352e-01 -3.674775413624891574e+00 2.793347802251506806e-01 -2.309304034184884724e+00 2.049857487114299659e-01 -1.191987443303053507e+00
2.948685010898397962e+00 -1.154324156532347168e+01 2.121847363401405229e+00 -9.750756489787750780e+00 1.790926198019225701e+00 -8.915697710006384114e+00 4.417001742894755556e-01 -3.673799814295035215e+00 2.825072999837945353e-01 -2.308712834774319766e+00 2.072403791921266503e-01 -1.191577888531848650e+00
2.984371892985268726e+00 -1.153601369217949468e+01 2.147450859543190926e+00 -9.745680807949451463e+00 1.812494070192935736e+00 -8.911452335819785020e+00 4.468140705640423205e-01 -3.672815759541945280e+00 2.856798197424383901e-01 -2.308115961290271745e+00 2.094950096728233346e-01 -1.191164072652663108e+00
3.020058775072139046e+00 -1.152933906395137953e+01 2.173054355684976180e+00 -9.740568100920890870e+00 1.834061942366645770e+00 -8.907177116217962265e+00 4.519279668386091409e-01 -3.671823387710642095e+00 2.888523395010822448e-01 -2.307513464081660359e+00 2.117496401535200468e-01 -1.190746006728302442e+00
3.055745657159009809e+00 -1.152202196059663741e+01 2.198657851826761878e+00 -9.735419256852988923e+00 1.855629814540356026e+00 -8.902872811491727489e+00 4.570418631131759057e-01 -3.670822842070220027e+00 2.920248592597261550e-01 -2.306905395628837230e+00 2.140042706342167311e-01 -1.190323396787937194e+00
3.091432539245880573e+00 -1.151464393141042741e+01 2.224261347968547131e+00 -9.730235202855634924e+00 1.877197686714066061e+00 -8.898540206813812858e+00 4.621557593877427261e-01 -3.669814271385617666e+00 2.951973790183700097e-01 -2.306290041010580438e+00 2.162589011149134155e-01 -1.189896861640414638e+00
3.127119421332751337e+00 -1.150785413089030129e+01 2.249864844110332385e+00 -9.725016912472518982e+00 1.898765558887776095e+00 -8.894180112066214505e+00 4.672696556623095465e-01 -3.668797830044532748e+00 2.983698987770138644e-01 -2.305670965713745524e+00 2.185135315956100999e-01 -1.189466113031096839e+00
3.162806303419622100e+00 -1.150039575593894270e+01 2.275468340252118082e+00 -9.719765409296265091e+00 1.920333431061486129e+00 -8.889793369021306901e+00 4.723835519368763114e-01 -3.667765318542925979e+00 3.015424185356577191e-01 -2.305044644438942747e+00 2.207681620763068120e-01 -1.189030843685960903e+00
3.198493185506492864e+00 -1.149288067202146557e+01 2.301071836393903336e+00 -9.714481777946355479e+00 1.941901303235196385e+00 -8.885380851612717734e+00 4.774974482114431318e-01 -3.666733455629272775e+00 3.047149382943015739e-01 -2.304414805423366186e+00 2.230227925570034964e-01 -1.188591377903194024e+00
3.234180067593363628e+00 -1.148530966491700411e+01 2.326675332535689034e+00 -9.709167176049490422e+00 1.963469175408906420e+00 -8.880943475867269399e+00 4.826113444860099522e-01 -3.665694231383668455e+00 3.078874580529454286e-01 -2.303777775098963421e+00 2.252774230377001807e-01 -1.188148064245462487e+00
3.269866949680234391e+00 -1.147768362959991251e+01 2.352278828677474287e+00 -9.703822845093103666e+00 1.985037047582616454e+00 -8.876222020120318135e+00 4.877252407605767170e-01 -3.664638838808575549e+00 3.110599778115892833e-01 -2.303135473228997920e+00 2.275320535183968929e-01 -1.187700258319031477e+00
